id_estudante;genero;idade;zona;escola;monitor;grupo;dfs1;dfs2;dfs3;dfs4;dfs5;dfs6;dfs7;dfs8;dfs9;media_dfs;fss1;fss2;fss3;fss4;fss5;fss6;fss7;fss8;fss9;media_fss
E298;F;11;;5;EA;Controle;5;4;2;5;2;5;;5;3;3.875;4;5;3;4;4;3;4;4;1;3.555555556
E299;F;11;;5;EA;Controle;4;4;4;3;5;4;5;4;3;4;3;2;2;4;4;3;3;3;4;3.111111111
E300;M;12;;5;EA;Controle;3;4;5;4;3;4;4;3;4;3.777777778;4;4;5;3;5;5;4;4;4;4.222222222
E301;F;11;;5;EA;Controle;4;4;3;5;4;3;2;2;4;3.444444444;5;2;1;4;4;5;4;5;3;3.666666667
E302;F;;;5;EA;Controle;;;;;;;;;;;3;5;4;4;4;3;5;5;5;4.222222222
E303;F;12;;5;EA;Controle;5;3;5;5;3;5;3;5;2;4;4;3;5;4;5;4;4;5;5;4.333333333
E304;M;11;;5;EA;Controle;1;2;3;2;4;2;4;2;3;2.555555556;3;1;2;3;3;4;2;3;4;2.777777778
E305;M;12;;5;EA;Controle;5;5;4;3;3;3;4;4;3;3.777777778;5;2;4;4;4;2;2;4;2;3.222222222
E306;F;10;;5;EA;Controle;3;1;5;3;1;3;5;3;1;2.777777778;3;4;2;4;2;4;1;3;4;3
E307;M;11;;5;EA;Controle;5;5;4;3;3;3;4;4;3;3.777777778;5;5;4;3;4;2;4;5;4;4
E308;M;12;;6;VL;Controle;;;;;;;;;;;2;4;3;2;1;4;3;4;2;2.777777778
E309;M;11;;6;VL;Controle;5;3;4;2;4;3;2;3;4;3.333333333;4;2;4;4;4;4;2;4;2;3.333333333
E310;M;10;;6;VL;Controle;2;3;3;3;5;3;1;3;2;2.777777778;;;;;;;;;;
E311;M;11;;6;VL;Controle;2;3;5;3;3;3;3;3;4;3.222222222;4;4;4;1;4;4;4;4;4;3.666666667
E312;M;10;;6;VL;Controle;;;;;;;;;;;;;;;;;;;;
E313;F;10;;6;VL;Controle;3;3;3;4;1;3;3;4;1;2.777777778;3;4;2;2;4;4;2;4;4;3.222222222
E314;F;10;;6;VL;Controle;3;3;5;3;5;5;5;3;5;4.111111111;3;3;2;2;3;2;3;3;2;2.555555556
E315;M;11;;6;VL;Controle;2;3;5;4;4;3;3;3;4;3.444444444;4;4;3;3;4;3;4;5;3;3.666666667
E316;F;10;;6;VL;Controle;3;2;5;3;4;3;3;3;5;3.444444444;3;3;4;4;3;4;4;5;4;3.777777778
E317;F;10;;6;VL;Controle;;;;;;;;;;;;;;;;;;;;
E318;M;11;;6;VL;Controle;3;5;5;5;4;4;1;2;4;3.666666667;3;2;3;4;3;4;4;4;4;3.444444444
E319;M;11;;6;VL;Controle;3;4;5;4;5;5;3;1;3;3.666666667;2;2;3;4;4;3;4;5;3;3.333333333
E320;F;10;;6;VL;Controle;2;3;5;5;5;3;3;3;2;3.444444444;4;2;3;4;4;3;4;5;4;3.666666667
E321;M;12;;6;VL;Controle;3;1;4;3;3;4;2;5;2;3;;;;;;;;;;
E322;F;11;;6;VL;Controle;3;5;5;3;5;3;3;3;5;3.888888889;3;4;4;4;3;3;4;4;4;3.666666667
E323;F;11;;6;VL;Controle;1;5;5;3;5;3;3;2;5;3.555555556;4;2;4;4;4;3;4;5;4;3.777777778
